Label,namsinh,gioitinh,noisinh,lopsh,khoa,hedt,khoahoc,chuyennganh,dien_tt,lop12_matinh,truong_thpt,xlhv_1,xlhv_2,xlhv_3,xlhv_4,xlhv_5,xlhv_6,drl_1,drl_2,drl_3,drl_4,drl_5,drl_6,dtbhk_1,dtbhk_2,dtbhk_3,dtbhk_4,dtbhk_5,dtbhk_6,sotchk_1,sotchk_2,sotchk_3,sotchk_4,sotchk_5,sotchk_6
TreHan,1996.0,1.0,quảng ngãi,cntt0001,kttt,cqui,9.0,d480201,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Gioi,Kha,Kha,Trung Binh,Trung Binh,8.5,8.14,7.86,7.6,7.05,7.97,13.0,21.0,22.0,21.0,17.0,15.0
DungHan,1996.0,1.0,bình dương,cntt2014,kttt,cqui,9.0,d480201,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Gioi,Trung Binh,Kha,Kha,Kha,8.12,7.49,7.5,7.68,8.28,7.41,17.0,19.0,19.0,23.0,20.0,21.0
TreHan,1996.0,1.0,phú yên,httt0001,httt,clc,9.0,d480104,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Gioi,Xuat Sac,Kha,Trung Binh,Trung Binh,6.03,5.62,8.19,6.93,6.48,5.97,20.0,21.0,19.0,20.0,25.0,19.0
TreHan,1996.0,1.0,quảng ngãi,cntt0001,kttt,cqui,9.0,d480201,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Xuat Sac,Xuat Sac,Gioi,Xuat Sac,Xuat Sac,6.81,7.79,7.75,7.46,8.16,7.55,13.0,21.0,22.0,19.0,19.0,21.0
TreHan,1996.0,1.0,phú yên,httt0001,httt,cqui,9.0,d480104,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Gioi,Xuat Sac,Xuat Sac,Gioi,Gioi,7.38,7.02,7.34,6.76,6.25,6.56,13.0,21.0,21.0,20.0,24.0,18.0
DungHan,1996.0,1.0,cần thơ,ktmt2014,ktmt,cqui,9.0,d520214,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Trung Binh,Kha,Trung Binh,Trung Binh,Kha,6.82,6.18,7.94,6.61,7.14,8.25,17.0,22.0,21.0,20.0,16.0,16.0
TreHan,1996.0,1.0,hồ chí minh,httt0001,httt,cttt,9.0,d480104,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Xuat Sac,Gioi,Kha,Trung Binh,Yeu,6.84,7.53,6.89,7.65,7.66,7.57,19.0,13.0,16.0,21.0,16.0,15.0
TreHan,1996.0,1.0,bình định,cntt0001,kttt,cqui,9.0,d480201,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Gioi,Gioi,Kha,Yeu,Gioi,5.74,7.24,6.05,5.98,7.44,5.44,17.0,29.0,24.0,23.0,20.0,16.0
DungHan,1996.0,1.0,bình phước,antn2014,mmt&tt,kstn,9.0,d480299,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Xuat Sac,Xuat Sac,Kha,Kha,Gioi,8.32,7.96,7.59,8.29,8.58,8.5,17.0,23.0,24.0,23.0,14.0,16.0
TreHan,1992.0,1.0,kiên giang,cntt0001,kttt,cqui,9.0,d480201,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Xuat Sac,Gioi,Gioi,Kha,Xuat Sac,8.58,8.08,7.78,7.6,8.01,7.36,13.0,21.0,24.0,21.0,19.0,18.0
DungHan,1996.0,1.0,vĩnh long,htcl2014,httt,clc,9.0,d480104,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Trung Binh,Trung Binh,Trung Binh,Trung Binh,Yeu,6.46,6.6,6.39,6.43,6.08,5.8,24.0,21.0,22.0,17.0,16.0,15.0
DungHan,1996.0,1.0,đắk nông,khtn2014,khmt,cntn,9.0,d480101,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Gioi,Xuat Sac,Gioi,Kha,Kha,9.42,8.48,8.26,7.7,8.33,8.78,13.0,21.0,24.0,26.0,16.0,16.0
DungHan,1995.0,1.0,hồ chí minh,khtn2014,khmt,cntn,9.0,d480101,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Gioi,Xuat Sac,Gioi,Kha,Kha,9.15,9.29,8.42,9.16,8.64,9.18,17.0,21.0,27.0,17.0,18.0,16.0
TreHan,1996.0,1.0,gia lai,cttt2014,httt,cttt,9.0,d480104,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Kha,Kha,Trung Binh,Kem,Yeu,6.79,5.8,5.08,5.26,4.96,0.5,19.0,13.0,16.0,21.0,16.0,15.0
TreHan,1996.0,1.0,hồ chí minh,khmt0001,khmt,cntn,9.0,d480101,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Kha,Xuat Sac,Gioi,Trung Binh,Gioi,8.38,7.87,8.08,9.25,8.2,8.8,24.0,21.0,24.0,15.0,20.0,16.0
TreHan,1996.0,1.0,quảng ngãi,ktpm0001,cnpm,cqui,9.0,d480103,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Trung Binh,Kha,Gioi,Kha,Trung Binh,Trung Binh,7.58,6.43,7.32,7.02,5.91,7.03,13.0,24.0,24.0,26.0,15.0,15.0
TreHan,1996.0,1.0,an giang,khmt0001,khmt,cqui,9.0,d480101,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Trung Binh,Kha,Kha,Kha,8.41,7.98,7.37,7.89,8.1,7.97,17.0,21.0,20.0,22.0,20.0,15.0
TreHan,1996.0,1.0,quảng nam,ktmt0001,ktmt,cqui,9.0,d520214,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Gioi,Xuat Sac,Gioi,Kha,Gioi,6.53,5.72,8.27,8.13,8.03,8.65,17.0,23.0,25.0,27.0,15.0,15.0
TreHan,1996.0,1.0,phú yên,mmtt0001,mmt&tt,cqui,9.0,d480102,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Trung Binh,Gioi,Trung Binh,Kha,Gioi,6.92,6.43,6.73,5.87,6.74,7.49,13.0,19.0,24.0,24.0,19.0,24.0
DungHan,1996.0,1.0,lâm đồng,mmtt2014,mmt&tt,cqui,9.0,d480102,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Xuat Sac,Gioi,Kha,Gioi,6.97,6.06,7.67,7.79,8.11,7.75,17.0,24.0,23.0,24.0,17.0,17.0
TreHan,1996.0,1.0,hồ chí minh,mmtt0001,mmt&tt,cqui,9.0,d480102,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Gioi,Kha,Trung Binh,Kha,6.65,6.6,6.6,7.48,6.37,7.34,17.0,26.0,26.0,20.0,14.0,17.0
TreHan,1996.0,1.0,đồng nai,ktmt2014,ktmt,cqui,9.0,d520214,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,1.0,Gioi,Kha,Trung Binh,Trung Binh,Kem,Kem,4.35,4.76,4.48,3.46,2.71,3.26,13.0,22.0,21.0,26.0,16.0,15.0
TreHan,1996.0,1.0,hồ chí minh,httt0001,httt,cqui,9.0,d480104,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Trung Binh,Gioi,Gioi,Kha,Kha,6.69,7.36,7.12,6.05,6.39,6.44,13.0,20.0,23.0,25.0,19.0,15.0
DungHan,1995.0,0.0,bình định,ktmt2014,ktmt,cqui,9.0,d520214,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,Gioi,Xuat Sac,7.82,7.24,7.28,8.2,7.53,9.12,17.0,22.0,24.0,19.0,15.0,15.0
TreHan,1996.0,1.0,hồ chí minh,mmtt0001,mmt&tt,cqui,9.0,d480299,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Kha,Yeu,Kha,Trung Binh,7.92,6.99,6.56,7.3,7.49,8.27,13.0,21.0,24.0,25.0,15.0,18.0
TreHan,1996.0,1.0,lâm đồng,mmtt0001,mmt&tt,cqui,9.0,d480299,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Gioi,Kha,Kha,Yeu,Trung Binh,5.52,5.9,7.48,7.89,7.29,7.44,24.0,23.0,23.0,26.0,21.0,16.0
TreHan,1996.0,1.0,an giang,mmtt0001,mmt&tt,cqui,9.0,d480102,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Trung Binh,Kha,Kha,Kha,Kha,5.96,4.84,6.52,5.66,7.21,7.28,13.0,18.0,16.0,26.0,24.0,23.0
TreHan,1996.0,1.0,quảng ngãi,ktpm0001,cnpm,cqui,9.0,d480103,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Gioi,Kha,Yeu,Kha,7.76,7.62,7.76,7.04,5.66,5.99,17.0,24.0,20.0,19.0,16.0,19.0
TreHan,1996.0,1.0,hồ chí minh,ktmt0001,ktmt,cqui,9.0,d520214,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Trung Binh,Yeu,Trung Binh,Yeu,Gioi,4.21,2.89,5.81,5.67,6.03,5.42,17.0,19.0,23.0,27.0,21.0,25.0
TreHan,1995.0,1.0,kiên giang,khmt0001,khmt,cqui,9.0,d480101,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Trung Binh,Yeu,Kem,Kem,Yeu,Yeu,4.04,4.48,5.31,5.17,4.11,0.85,13.0,27.0,24.0,18.0,15.0,10.0
TreHan,1996.0,1.0,phú yên,ktpm0001,cnpm,cqui,9.0,d480103,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Gioi,Xuat Sac,Gioi,Kha,Gioi,6.91,5.38,7.63,7.3,5.35,7.94,17.0,26.0,24.0,24.0,15.0,19.0
TreHan,1996.0,1.0,hà tĩnh,cntt0001,kttt,cqui,9.0,d480201,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Trung Binh,Gioi,Kha,Kha,Trung Binh,5.53,5.95,6.31,5.88,7.08,7.29,17.0,22.0,27.0,17.0,21.0,15.0
TreHan,1996.0,1.0,nghệ an,mmtt0001,mmt&tt,cqui,9.0,d480102,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Trung Binh,Kha,Gioi,Kha,Trung Binh,Kha,4.26,3.04,5.97,6.75,6.96,7.07,17.0,15.0,29.0,20.0,20.0,20.0
TreHan,1996.0,1.0,đồng nai,cntt0001,kttt,cqui,9.0,d480201,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Xuat Sac,Xuat Sac,Kha,Kha,Gioi,7.06,7.6,7.31,7.11,7.52,6.83,17.0,21.0,29.0,18.0,19.0,17.0
TreHan,1996.0,1.0,bình định,cntt2014,kttt,cqui,9.0,d480201,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Gioi,Trung Binh,Trung Binh,Yeu,5.19,6.41,7.29,6.14,4.14,2.93,13.0,23.0,19.0,21.0,20.0,22.0
TreHan,1996.0,1.0,cà mau,khmt0001,khmt,cqui,9.0,d480101,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Gioi,Gioi,Trung Binh,Kha,Kha,5.69,5.93,5.78,2.8,6.31,3.69,13.0,25.0,19.0,33.0,22.0,22.0
TreHan,1996.0,1.0,nghệ an,mmtt0001,mmt&tt,cqui,9.0,d480102,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Xuat Sac,Kha,Kha,Gioi,6.77,6.16,7.26,7.34,6.6,7.78,13.0,19.0,21.0,23.0,19.0,22.0
TreHan,1996.0,1.0,nghệ an,ktpm0001,cnpm,cqui,9.0,d480103,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Trung Binh,Kha,Trung Binh,Trung Binh,Kha,6.54,5.77,6.98,7.16,7.09,7.08,13.0,23.0,26.0,24.0,21.0,25.0
TreHan,1996.0,1.0,bà rịa - vũng tàu,ktmt0001,ktmt,cqui,9.0,d520214,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Gioi,Xuat Sac,Xuat Sac,Trung Binh,Gioi,7.41,6.7,7.64,7.22,8.07,8.43,17.0,19.0,23.0,19.0,15.0,16.0
TreHan,1996.0,1.0,bình định,ktmt0001,ktmt,cqui,9.0,d520214,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Trung Binh,Trung Binh,Yeu,Kem,Kem,Yeu,7.65,6.11,7.54,5.35,7.17,5.9,13.0,18.0,17.0,20.0,21.0,21.0
TreHan,1996.0,1.0,gia lai,khmt0001,khmt,cqui,9.0,d480101,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Kha,Trung Binh,Trung Binh,Trung Binh,5.26,3.4,2.62,6.94,6.93,5.78,17.0,19.0,17.0,18.0,26.0,26.0
TreHan,1996.0,1.0,sóc trăng,httt0001,httt,cqui,9.0,d480104,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Xuat Sac,Kha,Kha,Kha,6.41,6.26,6.72,6.61,6.65,6.95,17.0,25.0,24.0,17.0,24.0,24.0
TreHan,1995.0,1.0,hà tĩnh,ktmt0001,ktmt,cqui,9.0,d520214,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Gioi,Kha,Kha,Gioi,6.88,6.69,8.46,7.71,7.53,6.52,13.0,27.0,21.0,19.0,16.0,23.0
DungHan,1996.0,1.0,bình định,cntt2014,kttt,cqui,9.0,d480201,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Gioi,Kha,Trung Binh,Gioi,5.65,5.91,7.71,7.34,8.09,7.05,17.0,31.0,23.0,23.0,19.0,21.0
DungHan,1996.0,1.0,lâm đồng,pmcl2014.1,cnpm,clc,9.0,d480103,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Kha,Kha,Kha,Gioi,6.96,4.48,7.59,6.99,8.46,7.95,24.0,24.0,21.0,18.0,14.0,23.0
TreHan,1996.0,1.0,bình định,mmtt0001,mmt&tt,cqui,9.0,d480102,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Kha,Gioi,Kha,Kha,Kha,5.5,6.2,6.74,7.56,7.82,7.99,17.0,26.0,24.0,25.0,16.0,20.0
TreHan,1996.0,1.0,bà rịa - vũng tàu,mmtt0001,mmt&tt,cqui,9.0,d480299,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Xuat Sac,Xuat Sac,Kha,Kha,Gioi,6.68,5.93,7.38,7.12,6.82,7.22,17.0,22.0,26.0,21.0,21.0,17.0
TreHan,1996.0,1.0,lâm đồng,mmtt0001,mmt&tt,cqui,9.0,d480102,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Trung Binh,Kha,Trung Binh,Trung Binh,Trung Binh,6.71,3.8,6.31,6.64,6.73,7.5,17.0,19.0,21.0,22.0,19.0,26.0
TreHan,1996.0,1.0,tiền giang,cntt0001,kttt,cqui,9.0,d480201,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Gioi,Kha,Trung Binh,Trung Binh,6.08,6.76,5.73,6.31,6.45,7.21,13.0,21.0,23.0,26.0,24.0,14.0
DungHan,1996.0,1.0,hồ chí minh,khmt2014,khmt,cqui,9.0,d480101,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Kha,Gioi,Gioi,Kha,Gioi,8.5,7.5,8.59,8.39,8.28,8.85,17.0,21.0,26.0,20.0,20.0,16.0
DungHan,1996.0,1.0,long an,antt2014,mmt&tt,cqui,9.0,d480299,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Gioi,Xuat Sac,Kha,Kha,Kha,6.85,6.93,6.65,7.06,7.27,8.69,17.0,27.0,22.0,21.0,13.0,20.0
TreHan,1995.0,1.0,bình thuận,cntt0001,kttt,cqui,9.0,d480201,tt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Gioi,Kha,Gioi,Trung Binh,Kha,7.5,6.1,6.59,6.78,6.64,6.36,13.0,21.0,26.0,18.0,20.0,18.0
TreHan,1996.0,1.0,quảng nam,ktpm0001,cnpm,clc,9.0,d480103,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Gioi,Xuat Sac,Kha,Trung Binh,Yeu,6.06,6.83,7.52,6.48,5.46,6.22,24.0,23.0,19.0,15.0,14.0,19.0
DungHan,1996.0,1.0,hải dương,httt2014,httt,cqui,9.0,d480104,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Gioi,Gioi,Kha,Gioi,7.27,7.16,7.97,7.26,7.64,7.72,13.0,18.0,24.0,21.0,20.0,22.0
DungHan,1996.0,1.0,bình dương,httt2014,httt,cqui,9.0,d480104,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Kha,Gioi,Kha,Trung Binh,Xuat Sac,6.09,6.38,7.21,7.53,7.96,8.47,17.0,25.0,26.0,28.0,20.0,18.0
DungHan,1996.0,1.0,gia lai,khmt2014,khmt,cqui,9.0,d480101,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Kha,Xuat Sac,Kha,Gioi,Gioi,7.85,6.72,7.33,7.3,7.96,7.76,13.0,21.0,22.0,22.0,20.0,20.0
TreHan,1992.0,1.0,đồng nai,khmt0001,khmt,cqui,9.0,d480101,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Kha,Xuat Sac,Kha,Kha,Trung Binh,8.47,7.3,7.88,6.69,6.78,0.64,17.0,22.0,15.0,17.0,19.0,20.0
TreHan,1996.0,1.0,ninh bình,khmt2014,khmt,cqui,9.0,d480101,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,1.0,Trung Binh,Kha,Gioi,Kha,Kha,Trung Binh,6.15,6.04,5.67,4.04,1.34,1.79,17.0,20.0,20.0,21.0,23.0,17.0
TreHan,1996.0,1.0,đồng nai,mmtt0001,mmt&tt,cqui,9.0,d480299,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Trung Binh,Kem,Yeu,Yeu,Yeu,5.62,5.47,5.79,4.88,6.68,4.27,17.0,22.0,21.0,24.0,11.0,16.0
TreHan,1996.0,1.0,thái bình,ktmt0001,ktmt,cqui,9.0,d520214,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Kha,Kha,Trung Binh,Kha,7.62,6.15,6.05,5.68,5.76,6.12,13.0,17.0,24.0,28.0,24.0,15.0
TreHan,1992.0,1.0,hồ chí minh,khmt0001,khmt,cqui,9.0,d480101,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,1.0,Kha,Kha,Kha,Kha,Trung Binh,Trung Binh,5.56,4.72,3.53,4.2,1.16,1.06,17.0,27.0,24.0,32.0,30.0,27.0
TreHan,1996.0,1.0,đồng nai,ktpm0001,cnpm,cqui,9.0,d480103,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Trung Binh,Trung Binh,Trung Binh,Trung Binh,Trung Binh,Kha,6.18,5.39,5.67,4.86,5.85,6.71,17.0,24.0,21.0,15.0,19.0,18.0
TreHan,1996.0,1.0,hồ chí minh,khmt0001,khmt,cqui,9.0,d480101,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Trung Binh,Kha,Yeu,Yeu,Kem,Yeu,6.21,5.71,5.19,5.46,6.57,5.43,17.0,26.0,23.0,14.0,19.0,14.0
TreHan,1995.0,1.0,kiên giang,httt0001,httt,cttt,9.0,d480104,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Kha,Kem,Trung Binh,Trung Binh,Trung Binh,6.84,5.87,4.71,6.29,6.75,6.82,19.0,13.0,16.0,21.0,18.0,15.0
DungHan,1996.0,1.0,kiên giang,antt2014,mmt&tt,cqui,9.0,d480299,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Gioi,Xuat Sac,Xuat Sac,Kha,Gioi,6.94,7.46,7.75,8.12,8.24,8.99,17.0,24.0,22.0,21.0,13.0,20.0
TreHan,1996.0,1.0,tây ninh,khmt0001,khmt,cqui,9.0,d480101,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Trung Binh,Kha,Kha,Gioi,Gioi,Kha,3.59,3.96,7.56,8.24,8.08,5.58,17.0,21.0,25.0,29.0,19.0,21.0
DungHan,1996.0,1.0,tây ninh,ktpm2014,cnpm,cqui,9.0,d480103,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,Gioi,9.15,8.57,8.43,8.55,7.87,7.85,17.0,26.0,27.0,19.0,23.0,15.0
TreHan,1996.0,1.0,đồng tháp,cntt0001,kttt,cqui,9.0,d480201,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Trung Binh,Trung Binh,Gioi,Kha,Kha,7.0,2.04,5.92,7.2,7.89,7.71,13.0,15.0,20.0,30.0,23.0,26.0
DungHan,1996.0,1.0,bến tre,antn2014,mmt&tt,kstn,9.0,d480299,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Xuat Sac,Kha,Kha,Kha,Kha,7.85,7.75,7.47,8.05,7.58,7.92,24.0,23.0,17.0,19.0,14.0,19.0
TreHan,1996.0,1.0,hồ chí minh,httt0001,httt,clc,9.0,d480104,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Gioi,Xuat Sac,Kha,Trung Binh,Gioi,6.69,6.37,7.07,8.05,6.3,6.46,24.0,21.0,24.0,15.0,20.0,19.0
TreHan,1996.0,1.0,hồ chí minh,httt0001,httt,cqui,9.0,d480104,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Trung Binh,Gioi,Trung Binh,Kha,Kha,5.44,5.93,6.54,5.65,6.62,6.44,17.0,25.0,24.0,27.0,20.0,28.0
TreHan,1996.0,1.0,hồ chí minh,mmtt0001,mmt&tt,cqui,9.0,d480102,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Gioi,Xuat Sac,Kha,Kha,Kha,7.47,6.26,8.15,7.11,7.79,7.94,17.0,20.0,22.0,22.0,17.0,18.0
TreHan,1996.0,1.0,bình dương,khmt0001,khmt,cqui,9.0,d480101,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Kha,Kha,Trung Binh,Trung Binh,5.65,5.38,6.37,6.43,5.27,4.3,17.0,22.0,18.0,25.0,22.0,21.0
TreHan,1995.0,1.0,lâm đồng,httt2014,httt,cqui,9.0,d480104,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Trung Binh,Yeu,Trung Binh,Trung Binh,7.08,6.52,4.77,6.19,4.99,3.02,13.0,16.0,25.0,22.0,26.0,23.0
TreHan,1996.0,1.0,hồ chí minh,mmtt0001,mmt&tt,cqui,9.0,d480102,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Trung Binh,Kha,Trung Binh,Kha,Trung Binh,Yeu,7.59,6.13,5.8,6.97,5.84,6.63,17.0,19.0,22.0,19.0,19.0,26.0
TreHan,1996.0,1.0,long an,ktpm0001,cnpm,clc,9.0,d480103,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Gioi,Kha,Kha,Trung Binh,Trung Binh,7.21,6.86,7.01,8.09,7.04,7.39,24.0,19.0,18.0,18.0,14.0,19.0
TreHan,1996.0,1.0,vĩnh long,mmtt0001,mmt&tt,cqui,9.0,d480102,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Gioi,Gioi,Gioi,Trung Binh,Trung Binh,7.04,5.61,6.36,5.85,4.68,6.21,13.0,19.0,23.0,20.0,20.0,21.0
DungHan,1996.0,1.0,khánh hoà,httt2014,httt,cqui,9.0,d480104,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Gioi,Trung Binh,Trung Binh,Kha,6.44,5.33,7.63,7.06,6.72,6.71,17.0,24.0,23.0,27.0,20.0,21.0
DungHan,1996.0,1.0,bến tre,ktpm2014,cnpm,cqui,9.0,d480103,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Gioi,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,8.42,6.63,8.81,8.16,7.92,8.51,13.0,20.0,25.0,18.0,21.0,15.0
DungHan,1996.0,1.0,quảng nam,khtn2014,khmt,cntn,9.0,d480101,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Kha,Gioi,Gioi,Kha,Gioi,6.71,6.98,7.3,8.1,8.78,8.66,24.0,21.0,20.0,15.0,16.0,20.0
TreHan,1996.0,1.0,bình định,httt0001,httt,cqui,9.0,d480104,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Xuat Sac,Gioi,Gioi,Kha,Trung Binh,Kha,7.44,7.28,6.57,6.74,7.27,6.45,17.0,24.0,22.0,17.0,19.0,19.0
TreHan,1996.0,1.0,thanh hoá,cntt0001,kttt,cqui,9.0,d480201,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Trung Binh,Kha,Trung Binh,Trung Binh,Trung Binh,4.65,5.04,6.47,6.39,4.41,3.17,17.0,26.0,16.0,16.0,19.0,19.0
TreHan,1996.0,1.0,vĩnh long,ktpm0001,cnpm,cqui,9.0,d480103,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Kha,Kha,Kha,Kha,8.06,8.15,7.91,6.96,6.85,6.54,17.0,19.0,19.0,22.0,15.0,19.0
TreHan,1996.0,1.0,hồ chí minh,ktmt0001,ktmt,cqui,9.0,d520214,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Kha,Kha,Kha,Kem,Yeu,6.59,6.73,7.4,6.45,5.51,6.88,17.0,17.0,18.0,22.0,16.0,17.0
TreHan,1996.0,1.0,quảng ngãi,ktmt0001,ktmt,cqui,9.0,d520214,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Kha,Kha,Kha,Trung Binh,Trung Binh,Trung Binh,4.56,4.59,3.85,5.55,4.72,5.26,17.0,21.0,23.0,31.0,21.0,23.0
DungHan,1996.0,1.0,hồ chí minh,ktpm2014,cnpm,cqui,9.0,d480103,thpt,0.0,khác,0.0,0.0,0.0,0.0,0.0,0.0,Gioi,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,Xuat Sac,8.02,8.52,9.04,8.48,8.3,8.33,22.0,22.0,17.0,18.0,18.0,15.0
